"","dateTime","use","gen","temp","hum","vis","press","windBearing","pricipIntensity"
"73",2014-03-14,20.126968889,1.653379444,21.4783333333333,0.518333333333333,9.91291666666667,1017.79291666667,246.375,0
"74",2014-03-15,18.501055,1.873312776,40.5745833333333,0.607083333333333,9.90125,1008.87041666667,219.458333333333,0.000825
"75",2014-03-16,23.589465001,3.440371111,29.15625,0.474583333333333,9.90541666666667,1018.18708333333,299,0
"76",2014-03-17,20.67978889,3.059899999,21.2766666666667,0.37125,10,1020.81291666667,186.625,0
"77",2014-03-18,18.880224447,3.514857778,24.3516666666667,0.46125,9.99333333333333,1023.925,109.916666666667,0
"78",2014-03-19,16.817434998,1.200950555,30.8445833333333,0.567916666666667,9.90541666666667,1024.98375,103.583333333333,0.00045
"79",2014-03-20,18.200569444,1.709546665,38.07625,0.787916666666667,7.06333333333333,1008.51125,188.291666666667,0.0168958333333333
"80",2014-03-21,17.425643888,0.843586112,36.74875,0.53875,9.9525,1011.33,284.25,0
"81",2014-03-22,19.01676,1.557332777,35.47125,0.62625,9.98083333333333,1012.85666666667,227.166666666667,0.000270833333333333
"82",2014-03-23,25.077182223,2.020929443,33.68875,0.5175,10,1015.36916666667,304.041666666667,0
"83",2014-03-24,18.202576666,3.787413334,22.7216666666667,0.382916666666667,10,1020.29875,320.541666666667,0
"84",2014-03-25,21.890503891,2.005078333,24.21125,0.507083333333333,9.96833333333333,1019.15791666667,223.541666666667,0
"85",2014-03-26,19.595761667,1.944415557,29.7208333333333,0.454583333333333,9.98125,1010.05166666667,187.625,0
"86",2014-03-27,19.765605002,3.422823336,26.9104166666667,0.35375,10,1023.66041666667,278.416666666667,0
"87",2014-03-28,16.781861668,0.38782111,38.9670833333333,0.6775,8.10833333333333,1019.65833333333,184.666666666667,0.00624166666666667
"88",2014-03-29,29.714594442,1.261672776,44.81375,0.83875,7.66125,1019.97708333333,175.958333333333,0.00614166666666667
"89",2014-03-30,27.494817221,0.701197222,40.0979166666667,0.90875,4.65666666666667,1007.06083333333,27.6666666666667,0.0479958333333333
"90",2014-03-31,23.45176,0.887462776,36.5079166666667,0.81875,8.68583333333333,1009.78541666667,249.666666666667,0.0224166666666667
"91",2014-04-01,13.855034441,2.986882779,41.15375,0.5875,9.99791666666667,1017.82875,246.291666666667,0
"92",2014-04-02,11.685856109,2.27147667,43.2883333333333,0.661666666666667,9.91375,1018.25833333333,174.791666666667,0
"93",2014-04-03,12.311623334,3.306895557,43.15625,0.550833333333333,9.72916666666667,1018.84333333333,294.083333333333,0
"94",2014-04-04,18.008294999,1.299890002,42.69875,0.520416666666667,9.99041666666667,1017.87666666667,94.9166666666667,0
"95",2014-04-05,27.727713889,1.634827776,40.4575,0.74625,8.56791666666667,1009.13833333333,199.958333333333,0.0072
"96",2014-04-06,20.775688888,4.32997722,41.2070833333333,0.453333333333333,10,1018.2825,301.333333333333,0
"97",2014-04-07,20.054777779,1.653812777,42.7616666666667,0.527083333333333,9.99041666666667,1021.28708333333,182.291666666667,9.58333333333333e-05
"98",2014-04-08,12.294231667,2.09073,50.4,0.79375,6.9175,1000.8325,152.666666666667,0.0107291666666667
"99",2014-04-09,12.280542224,4.650248332,46.0920833333333,0.55625,9.99458333333333,1003.68916666667,300.958333333333,0
"100",2014-04-10,11.891829999,5.072822779,43.6116666666667,0.417916666666667,10,1017.35791666667,229.083333333333,0
"101",2014-04-11,11.19020389,2.260165557,54.4691666666667,0.530833333333333,9.82333333333333,1014.77791666667,209.083333333333,0.00245833333333333
"102",2014-04-12,8.602903891,4.952212221,52.4683333333333,0.664166666666667,8.12333333333333,1019.27208333333,305.625,0.00294583333333333
"103",2014-04-13,20.136880557,2.365774443,54.3466666666667,0.62125,9.90291666666667,1020.44125,167.75,0.0010625
"104",2014-04-14,10.495560556,2.597345,64.85625,0.64,9.98791666666667,1013.70125,185.791666666667,0
"105",2014-04-15,13.173812775,0.472355555,60.22375,0.83875,6.95583333333333,1006.36958333333,193.083333333333,0.0327166666666667
"106",2014-04-16,14.716922223,4.224078888,34.4333333333333,0.6025,8.54333333333333,1020.2275,326.458333333333,0.00865
"107",2014-04-17,12.591809999,5.097387779,35.7820833333333,0.52125,10,1038.68625,62.7083333333333,0
"108",2014-04-18,13.249797777,2.973699446,37.2170833333333,0.60875,10,1033.82375,83.75,0
"109",2014-04-19,10.709223892,5.07602611,46.3883333333333,0.57125,9.74291666666667,1023.94333333333,260.125,0
"110",2014-04-20,18.905124998,5.097350557,46.4266666666667,0.4375,9.9925,1030.32541666667,90.7083333333333,0
"111",2014-04-21,15.968295555,4.743819444,49.81625,0.435416666666667,9.99125,1021.50041666667,178.958333333333,0
"112",2014-04-22,12.063670556,2.499829444,55.995,0.542916666666667,9.95791666666667,1005.57,186.166666666667,7.5e-05
"113",2014-04-23,9.965122221,1.472828334,50.0841666666667,0.755,9.1975,999.57125,289.25,0.00374583333333333
"114",2014-04-24,10.206967778,5.425193333,46.8079166666667,0.37875,10,1008.00791666667,321.541666666667,0
"115",2014-04-25,10.469599446,4.488952222,49.0416666666667,0.35,10,1014.13708333333,269.916666666667,0
"116",2014-04-26,12.475955556,1.842732221,47.1429166666667,0.726666666666667,7.74375,1008.5025,131.041666666667,0.0196583333333333
"117",2014-04-27,18.578342777,2.652284998,46.7483333333333,0.729166666666667,9.37291666666667,1012.78791666667,287.916666666667,0.00704583333333333
"118",2014-04-28,13.982511668,4.023488889,48.9720833333333,0.578333333333333,9.97666666666667,1017.98583333333,245.5,0
"119",2014-04-29,13.066412777,1.184505,46.6925,0.655,9.83375,1026.27,86.625,0.000283333333333333
"120",2014-04-30,15.90568,0.524467776,41.2229166666667,0.852916666666667,7.91,1030.14125,85.125,0.02755
"121",2014-05-01,10.058216668,2.797108335,51.0808333333333,0.869166666666667,6.24958333333333,1012.41416666667,109.708333333333,0.0349208333333333
"122",2014-05-02,7.922049445,2.650637774,56.4054166666667,0.613333333333333,9.43,1006.20583333333,274.375,0.00512916666666667
"123",2014-05-03,10.670203889,2.215625553,55.1029166666667,0.575833333333333,9.975,1009.105,235.833333333333,3.33333333333333e-05
"124",2014-05-04,11.991177778,3.084172221,53.37875,0.615833333333333,9.82416666666667,1004.40583333333,248.875,0.0014375
"125",2014-05-05,16.394442777,3.481921111,52.72625,0.58375,9.94,1008.1125,314.5,6e-04
"126",2014-05-06,11.98945111,3.179450001,52.0533333333333,0.546666666666667,9.95333333333333,1012.06166666667,320.833333333333,0
"127",2014-05-07,14.349786114,4.438641112,51.3520833333333,0.464583333333333,9.9975,1020.30375,288.375,0
"128",2014-05-08,12.072344447,2.879329443,52.58375,0.6375,9.45125,1021.14,215.166666666667,3e-04
"129",2014-05-09,15.665240555,0.464097222,56.265,0.877916666666667,7.21416666666667,1021.14416666667,137.708333333333,0.00186666666666667
"130",2014-05-10,9.465511664,2.837343335,65.0516666666667,0.813333333333333,6.80583333333333,1012.575,191.083333333333,0.0115125
"131",2014-05-11,11.035810555,5.256972223,66.2675,0.485,9.795,1012.82166666667,273.625,0.001675
"132",2014-05-12,10.04956,4.642700003,66.17125,0.462083333333333,9.99083333333333,1017.70125,229.75,0
"133",2014-05-13,11.651527224,2.730537777,61.9429166666667,0.552083333333333,9.9875,1021.15333333333,89.0833333333333,6.25e-05
"134",2014-05-14,12.711852778,4.03943389,58.0091666666667,0.58625,9.93416666666667,1024.91041666667,151.833333333333,3.75e-05
"135",2014-05-15,14.454932779,0.969715,65.4579166666667,0.78375,8.97416666666667,1023.31791666667,165.625,0.000741666666666667
"136",2014-05-16,12.982398335,0.433971667,65.9125,0.877916666666667,7.69208333333333,1017.285,152.666666666667,0.00596666666666667
"137",2014-05-17,10.448,5.194677779,61.4204166666667,0.695416666666667,8.72083333333333,1013.35666666667,240.541666666667,0.034025
"138",2014-05-18,14.781388889,4.52854111,55.5354166666667,0.518333333333333,9.90125,1019.48375,329.416666666667,0
"139",2014-05-19,12.892726111,3.925913888,55.6525,0.443333333333333,9.98833333333333,1019.35916666667,324.208333333333,0
"140",2014-05-20,11.777248334,5.008354444,60.7445833333333,0.467083333333333,9.94791666666667,1016.93875,315.041666666667,0
"141",2014-05-21,8.935465,4.422221111,60.7208333333333,0.54875,9.89041666666667,1014.345,143.166666666667,0
"142",2014-05-22,13.253630001,0.530929999,58.3579166666667,0.78375,8.29166666666667,1011.44166666667,153.583333333333,0.0081
"143",2014-05-23,12.008989447,1.451219447,58.4058333333333,0.865833333333333,6.91875,1011.58,180.5,0.00262083333333333
"144",2014-05-24,11.425543888,2.075001669,57.5529166666667,0.802083333333333,9.01666666666667,1015.49625,76.7916666666667,0.0113
"145",2014-05-25,10.148336108,4.286918888,60.8158333333333,0.738333333333333,7.60458333333333,1017.38958333333,183.5,0.000791666666666667
"146",2014-05-26,20.510722221,2.109903888,65.0975,0.687083333333333,9.585,1014.62875,220.375,0.00095
"147",2014-05-27,14.00787889,2.078995,69.0895833333333,0.657083333333333,9.64083333333333,1009.99333333333,197.583333333333,0.00304166666666667
"148",2014-05-28,18.575996111,0.823914445,52.6570833333333,0.84875,8.68791666666667,1014.83666666667,49.875,0.00565416666666667
"149",2014-05-29,11.863482778,4.754667224,53.4429166666667,0.688333333333333,9.3675,1022.545,87.75,0
"150",2014-05-30,11.102674443,2.322225556,58.7629166666667,0.680416666666667,9.8825,1018.435,223,0.00134166666666667
"151",2014-05-31,11.582494445,2.640294442,57.37125,0.757916666666667,9.2025,1020.43541666667,112.875,0.0007625
"152",2014-06-01,8.948931665,4.550781668,60.2679166666667,0.61,9.34291666666667,1026.10333333333,175.916666666667,0
"153",2014-06-02,12.591191111,4.71650389,65.5808333333333,0.535416666666667,9.99125,1021.30291666667,193.625,0
"154",2014-06-03,11.486667224,4.368004446,69.8854166666667,0.653333333333333,9.61166666666667,1013.89666666667,186,0.0013875
"155",2014-06-04,14.726799447,3.686035556,64.1504166666667,0.756666666666667,9.22583333333333,1009.86416666667,147.333333333333,0.0033125
"156",2014-06-05,13.705417221,1.770496667,63.0041666666667,0.82125,8.52666666666667,1006.16041666667,113.625,0.01055
"157",2014-06-06,17.195072778,3.598106667,63.6283333333333,0.650833333333333,9.92416666666667,1008.68958333333,306.375,3.75e-05
"158",2014-06-07,23.189449446,4.371608891,66.6791666666667,0.625833333333333,9.90791666666667,1013.50541666667,293.458333333333,0
"159",2014-06-08,14.684363889,3.956011109,68.94375,0.64375,9.67833333333333,1013.30875,224.25,0
"160",2014-06-09,13.790553334,1.270227776,65.8158333333333,0.7425,9.53458333333333,1013.86541666667,194.5,0.00165
"161",2014-06-10,11.229658889,3.025303334,67.2820833333333,0.82,7.81291666666667,1014.53208333333,200.083333333333,0.00142916666666667
"162",2014-06-11,14.759623334,1.112640555,63.9316666666667,0.760416666666667,9.36541666666667,1019.26166666667,69.7916666666667,0.0135833333333333
"163",2014-06-12,13.592087775,0.494628886,60.95375,0.829166666666667,8.88625,1019.17416666667,78.0833333333333,0.0010625
"164",2014-06-13,10.449822223,0.784270001,65.0208333333333,0.90125,7.13916666666667,1012.57416666667,67.25,0.0156916666666667
"165",2014-06-14,15.347808334,4.463854446,65.2175,0.78,8.41583333333333,1010.4225,254.333333333333,0.00175416666666667
"166",2014-06-15,14.655958888,4.835151112,63.1945833333333,0.649166666666667,10,1016.34416666667,321.666666666667,0
"167",2014-06-16,15.635016665,4.743193332,66.03125,0.6225,9.63166666666667,1019.26916666667,125.208333333333,0
"168",2014-06-17,17.905991667,4.221232221,72.3191666666667,0.649583333333333,9.94666666666667,1016.35458333333,200.958333333333,0
"169",2014-06-18,19.465203334,3.242942779,75.0308333333333,0.696666666666667,9.45125,1010.41708333333,257.041666666667,0.0061
"170",2014-06-19,10.202651667,4.159898886,71.8933333333333,0.660833333333333,9.79083333333333,1014.41291666667,307.25,0.00114166666666667
"171",2014-06-20,9.959084443,4.319243334,64.4608333333333,0.575833333333333,9.93833333333333,1014.51625,281.833333333333,0
"172",2014-06-21,18.58399111,4.437792778,62.2541666666667,0.569583333333333,9.97333333333333,1014.29125,223.25,0
"173",2014-06-22,16.760717777,3.156571668,63.965,0.620833333333333,9.99833333333333,1014.47375,188.916666666667,0
"174",2014-06-23,10.211483889,4.17348611,66.7408333333333,0.655416666666667,9.7875,1018.34666666667,162.458333333333,0
"175",2014-06-24,12.76080389,2.421155001,69.60625,0.639583333333333,9.98166666666667,1019.3775,186.125,0
"176",2014-06-25,13.11324389,2.596602778,73.17375,0.689583333333333,9.81166666666667,1014.03333333333,191.166666666667,0.00510416666666667
"177",2014-06-26,11.598666111,4.276893889,74.3166666666667,0.782083333333333,8.89458333333333,1010.29375,210.833333333333,0.0195125
"178",2014-06-27,10.541924446,4.070037777,70.9020833333333,0.675833333333333,9.15541666666667,1017.98541666667,69,4.58333333333333e-05
"179",2014-06-28,19.791729999,4.116183889,70.2341666666667,0.647083333333333,9.70166666666667,1023.63125,182.541666666667,0
"180",2014-06-29,21.793046667,3.548412777,71.3520833333333,0.661666666666667,9.67666666666667,1022.97666666667,193.75,0
"181",2014-06-30,11.159916112,3.464642775,72.8783333333333,0.642083333333333,9.97125,1017.28625,200.291666666667,0
"182",2014-07-01,11.864978888,3.384047221,76.8641666666667,0.695416666666667,9.805,1011.82,193.041666666667,0
"183",2014-07-02,33.790976111,2.710580556,78.0025,0.735416666666667,9.40458333333333,1010.78541666667,185.291666666667,0.0197166666666667
"184",2014-07-03,15.719871667,3.062270558,75.53,0.819166666666667,8.21958333333333,1013.24541666667,201.083333333333,0.0050125
"185",2014-07-04,23.315798888,0.712281666,67.9075,0.888333333333333,7.84041666666667,1014.58666666667,226.083333333333,0.0349375
"186",2014-07-05,12.260444999,4.561317222,67.84125,0.5775,9.82416666666667,1015.20416666667,315.708333333333,0.00214166666666667
"187",2014-07-06,14.06169611,4.836076112,70.2129166666667,0.5425,9.89208333333333,1015.94041666667,239.791666666667,0
"188",2014-07-07,18.371153888,2.945405,74.6691666666667,0.661666666666667,9.75583333333333,1009.40958333333,200.458333333333,0.00637083333333333
"189",2014-07-08,16.959064443,2.942387221,76.0016666666667,0.765416666666667,8.99416666666667,1007.48458333333,195.25,0.00689166666666667
"190",2014-07-09,13.201532779,4.150532776,76.2579166666667,0.682083333333333,9.69458333333333,1008.25958333333,211.833333333333,0.00609583333333333
"191",2014-07-10,18.10449778,4.134224444,70.4308333333333,0.689583333333333,9.24208333333333,1017.13958333333,296.916666666667,0.00560833333333333
"192",2014-07-11,11.176063891,3.973793333,69.6554166666667,0.6175,9.97541666666667,1021.9975,146.833333333333,0
"193",2014-07-12,10.616444448,3.818207778,70.4575,0.67625,9.66958333333333,1022.37375,213.333333333333,0
"194",2014-07-13,12.158541666,1.789084446,73.685,0.702083333333333,9.63208333333333,1016.98916666667,189.208333333333,0.00065
"195",2014-07-14,12.876839446,2.658262222,74.6825,0.819166666666667,8.17708333333333,1011.90541666667,198.833333333333,0.0188625
"196",2014-07-15,17.859272778,1.941634447,74.7433333333333,0.857083333333333,8.53708333333333,1008.83916666667,185.25,0.0120416666666667
"197",2014-07-16,14.817738332,2.326846667,71.5216666666667,0.815416666666667,8.02916666666667,1008.39083333333,248.25,0.0271583333333333
"198",2014-07-17,11.383738891,3.977751669,68.5091666666667,0.681666666666667,9.5375,1013.475,302.208333333333,0
"199",2014-07-18,10.714153331,3.882917777,67.2920833333333,0.651666666666667,9.51041666666667,1021.20875,300,7.08333333333333e-05
"200",2014-07-19,17.575205001,1.977313334,65.85875,0.755,9.82208333333333,1024.04208333333,189.083333333333,0
"201",2014-07-20,12.526791668,3.427873331,67.4875,0.705833333333333,9.60458333333333,1021.84,88.4166666666667,0.000245833333333333
"202",2014-07-21,9.456752776,3.374838892,68.7295833333333,0.696666666666667,9.7175,1021.44083333333,120.541666666667,0
"203",2014-07-22,14.542365,4.081090001,74.04375,0.715833333333333,9.57208333333333,1019.7875,203.041666666667,0
"204",2014-07-23,11.770444997,2.876144999,78.0895833333333,0.71875,9.66125,1012.64,192.083333333333,0.00268333333333333
"205",2014-07-24,7.045764998,3.133715001,72.3041666666667,0.72625,9.32083333333333,1009.92208333333,281.875,0.0153458333333333
"206",2014-07-25,6.974818334,4.030347224,67.0083333333333,0.6775,9.59583333333333,1014.40125,234,0
"207",2014-07-26,7.79843,2.859416668,68.9141666666667,0.71,9.14083333333333,1014.31833333333,207.541666666667,0
"208",2014-07-27,35.117810555,1.555557225,70.9054166666667,0.82375,8.62541666666667,1008.72583333333,188.875,0.0190541666666667
"209",2014-07-28,13.862250554,1.418387777,70.6220833333333,0.84375,8.10416666666667,1001.15333333333,159.375,0.0196416666666667
"210",2014-07-29,10.404796109,3.15500111,66.9520833333333,0.677916666666667,9.85708333333333,1007.315,289.625,0.00100416666666667
"211",2014-07-30,15.659696664,3.171237778,64.9845833333333,0.700416666666667,9.87166666666667,1015.33625,273.458333333333,0
"212",2014-07-31,13.059846666,2.212447222,65.8316666666667,0.735416666666667,9.7625,1017.98166666667,201.416666666667,0.0014625
"213",2014-08-01,10.568591668,2.249734998,70.4266666666667,0.770416666666667,7.76333333333333,1021.69458333333,188.291666666667,0.0057125
"214",2014-08-02,17.592161112,1.530578889,68.7391666666667,0.8025,7.94666666666667,1022.115,140.166666666667,0.00147916666666667
"215",2014-08-03,33.16825167,2.168443331,66.1616666666667,0.802916666666667,8.31916666666667,1019.55458333333,87.6666666666667,0.000270833333333333
"216",2014-08-04,13.498454444,2.99132,70.8745833333333,0.779583333333333,9.02625,1017.09666666667,207.333333333333,0.0018
"217",2014-08-05,11.719675002,2.982834445,72.56625,0.74375,7.65958333333333,1016.03958333333,228.791666666667,0.0007875
"218",2014-08-06,16.116469445,2.770465001,70.9975,0.72375,9.15916666666667,1011.65,312.041666666667,0.00750833333333333
"219",2014-08-07,13.938989999,2.339821667,65.0895833333333,0.717083333333333,9.54,1012.49083333333,290.291666666667,0.000708333333333333
"220",2014-08-08,10.712892777,3.192550001,65.2879166666667,0.686666666666667,9.68125,1016.35458333333,288.875,0
"221",2014-08-09,15.872895,2.606390557,67.9133333333333,0.687083333333333,9.50291666666667,1018.43208333333,289.583333333333,0
"222",2014-08-10,9.011826109,3.080043889,69.5616666666667,0.675,9.56875,1019.90875,209.208333333333,0
"223",2014-08-11,10.022433334,2.866430553,69.61125,0.711666666666667,9.60541666666667,1020.04625,200.25,0
"224",2014-08-12,13.463731666,1.411948333,69.625,0.7325,9.70666666666667,1018.4125,159.333333333333,7.08333333333333e-05
"225",2014-08-13,17.172733333,0.522141667,68.87125,0.842083333333333,7.61125,1009.52625,141.291666666667,0.0606416666666667
"226",2014-08-14,10.432941112,3.065800554,65.1620833333333,0.675,9.72916666666667,1008.24458333333,293.333333333333,0.00015
"227",2014-08-15,11.221657781,1.23380111,60.1583333333333,0.7525,9.83416666666667,1011.98916666667,251,0.000383333333333333
"228",2014-08-16,14.301336669,2.496787221,63.0991666666667,0.684166666666667,9.98708333333333,1014.22875,219.791666666667,0
